id	T02	T04	T06	T08	T10	T12	T14	T01	T03	T05	T07	T09	T11	T13
Pithd1	2033	1897	1762	1626	1355	1274	1772	1440	1399	1213	1456	1577	1698	1820
Pitpna	18681	17436	16190	14945	12454	11180	12704	10914	9349	10738	12886	13959	15033	16107
Pitpnb	12825	11970	11115	10260	8550	6948	7905	7012	6973	7352	8822	9558	10293	11028
Pitpnc1	1391	1298	1205	1112	927	1004	1469	1150	1395	1194	1433	1552	1672	1791
Pitpnm1	7139	6663	6187	5711	4759	5311	5103	4716	4715	4562	5474	5931	6387	6843
Pitpnm2	1416	1322	1227	1133	944	856	640	1371	1451	1109	1331	1442	1553	1664
Pitpnm2os1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pitpnm3	5	4	4	4	3	3	13	0	4	4	5	5	6	6
Pitrm1	12687	11841	10995	10150	8458	7908	7994	7791	8593	8490	10188	11037	11886	12735
Pitx1	2145	2002	1859	1716	1430	1291	1151	494	409	491	589	638	687	737
Pitx2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pitx3	2	1	1	1	1	5	3	0	1	0	0	0	0	0
Piwil1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Piwil2	0	0	0	0	0	4	12	6	8	7	8	9	10	11
Piwil4	23	21	20	18	15	7	19	24	28	29	35	38	41	44
Pja1	5580	5208	4836	4464	3720	3392	3550	2544	2559	2538	3046	3299	3553	3807
Pja2	6612	6171	5730	5290	4408	4003	4628	5142	6049	6110	7332	7943	8554	9165
Pkd1	5133	4791	4449	4106	3422	4261	2671	4577	5117	4761	5713	6189	6665	7142
Pkd1l2	30	28	26	24	20	2	5	15	13	7	8	9	10	11
Pkd1l3	105	98	91	84	70	106	63	40	34	37	44	48	52	56
Pkd2	6585	6146	5707	5268	4390	4868	4716	6109	7168	6506	7807	8458	9108	9759
Pkd2l1	0	0	0	0	0	0	1	1	0	0	0	0	0	0
Pkd2l2	657	613	569	526	438	412	689	307	434	345	414	449	483	518
Pkdcc	26	24	22	20	17	8	12	263	392	253	304	329	354	380
Pkdrej	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pkhd1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pkhd1l1	0	0	0	0	0	2	1	3	1	0	0	0	0	0
Pkia	1700	1586	1473	1360	1133	1043	969	370	546	363	436	472	508	545
Pkib	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pkig	1106	1032	958	884	737	965	1048	958	973	755	906	982	1057	1133
Pklr	0	0	0	0	0	0	2	0	0	0	0	0	0	0
Pkm	208913	194985	181058	167130	139275	149910	151798	182629	160227	167992	201590	218390	235189	251988
Pkmyt1	3548	3311	3075	2838	2365	2935	3161	2760	2551	2572	3086	3344	3601	3858
Pkn1	4566	4262	3957	3653	3044	3793	3101	3385	3858	3243	3892	4216	4540	4865
Pkn2	13899	12972	12046	11119	9266	8454	8373	7267	8219	8169	9803	10620	11437	12254
Pkn3	1497	1397	1297	1198	998	1493	1382	2173	2373	2016	2419	2621	2822	3024
Pknox1	2303	2149	1996	1842	1535	1534	1494	1366	1684	1431	1717	1860	2003	2147
Pknox2	8	7	7	6	5	3	7	5	5	3	4	4	4	5
Pkp1	1550	1446	1343	1240	1033	1050	1114	54	77	39	47	51	55	59
Pkp2	3126	2918	2709	2501	2084	2435	2051	791	882	666	799	866	932	999
Pkp3	7949	7419	6889	6359	5299	5618	6135	2583	2537	2124	2549	2761	2974	3186
Pkp4	9123	8515	7907	7298	6082	6092	5253	7416	8439	7269	8723	9450	10177	10904
Pla1a	267	249	231	214	178	221	321	234	338	330	396	429	462	495
Pla2g10	0	0	0	0	0	0	0	0	0	1	1	1	1	2
Pla2g10os	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pla2g12a	1851	1728	1604	1481	1234	1344	1287	755	875	655	786	852	917	983
Pla2g12b	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pla2g15	1194	1114	1035	955	796	665	825	668	720	730	876	949	1022	1095
Pla2g16	704	657	610	563	469	549	673	113	179	128	154	166	179	192
Pla2g1b	2	1	1	1	1	0	1	0	2	1	1	1	1	2
Pla2g2a	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pla2g2c	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pla2g2d	11	10	9	8	7	5	9	0	0	0	0	0	0	0
Pla2g2e	0	0	0	0	0	0	3	0	1	0	0	0	0	0
Pla2g2f	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pla2g3	0	0	0	0	0	6	1	0	0	0	0	0	0	0
Pla2g4a	6381	5956	5530	5105	4254	4473	4631	2076	2316	2451	2941	3186	3431	3677
Pla2g4b	2	1	1	1	1	4	1	4	10	2	2	3	3	3
Pla2g4c	219	204	190	175	146	151	145	95	99	80	96	104	112	120
Pla2g4d	0	0	0	0	0	1	0	0	0	1	1	1	1	2
Pla2g4e	11	10	9	8	7	5	4	5	6	5	6	7	7	8
Pla2g4f	0	0	0	0	0	3	1	3	0	2	2	3	3	3
Pla2g5	26	24	22	20	17	9	6	47	43	51	61	66	71	77
Pla2g6	2658	2481	2304	2126	1772	1947	1892	1894	2327	1720	2064	2236	2408	2580
Pla2g7	245	228	212	196	163	137	195	1168	1611	1312	1574	1706	1837	1968
Pla2r1	3	3	3	2	2	2	3	1	1	0	0	0	0	0
Plaa	10971	10240	9508	8777	7314	5933	5873	4562	4154	4840	5808	6292	6776	7260
Plac1	81	76	70	65	54	76	47	8	13	15	18	20	21	23
Plac8	3	3	3	2	2	3	0	1	0	0	0	0	0	0
Plac8l1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Plac9a	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Plac9b	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Plag1	384	358	333	307	256	390	249	390	622	335	402	436	469	503
Plagl1	3	3	3	2	2	1	0	0	0	0	0	0	0	0
Plagl2	2955	2758	2561	2364	1970	1574	1379	2539	2175	2642	3170	3435	3699	3963
Plat	366	342	317	293	244	321	374	375	390	521	625	677	729	782
Platr10	3	3	3	2	2	0	0	0	2	0	0	0	0	0
Platr14	41	38	35	32	27	50	29	15	16	12	14	16	17	18
Platr17	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Platr20	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Platr21	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Platr22	30	28	26	24	20	64	73	34	142	54	65	70	76	81
Platr26	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Platr4	0	0	0	0	0	0	0	0	0	1	1	1	1	2
Platr5	0	0	0	0	0	5	3	4	0	1	1	1	1	2
Platr7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Platr8	3	3	3	2	2	6	1	1	3	5	6	7	7	8
Platr9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Plau	6050	5646	5243	4840	4033	4043	4521	4106	4546	6116	7339	7951	8562	9174
Plaur	7188	6709	6230	5750	4792	4634	5201	4683	4007	5182	6218	6737	7255	7773
Plb1	12	11	10	10	8	6	6	0	1	4	5	5	6	6
Plbd1	0	0	0	0	0	6	0	1	1	1	1	1	1	2
Plbd2	5366	5008	4650	4292	3577	3971	3686	6237	6273	5995	7194	7794	8393	8993
Plcb1	6	6	5	5	4	5	1	0	0	9	11	12	13	14
Plcb2	0	0	0	0	0	2	1	0	0	3	4	4	4	5
Plcb3	15683	14637	13592	12546	10455	11642	10852	11199	11261	11634	13961	15124	16288	17451
Plcb4	1068	997	926	854	712	918	647	637	934	727	872	945	1018	1091
Plcd1	345	322	299	276	230	233	319	294	329	275	330	358	385	413
Plcd3	3293	3073	2854	2634	2195	2823	3825	3432	4271	4143	4972	5386	5800	6215
Plcd4	30	28	26	24	20	9	6	5	2	0	0	0	0	0
Plce1	8	7	7	6	5	1	1	7	9	11	13	14	15	17
Plcg1	5375	5016	4658	4300	3583	3754	2658	4746	5295	4667	5600	6067	6534	7001
Plcg2	8733	8151	7569	6986	5822	7823	9270	7988	9830	8211	9853	10674	11495	12317
Plch1	0	0	0	0	0	0	2	0	5	0	0	0	0	0
Plch2	50	46	43	40	33	100	61	0	0	0	0	0	0	0
Plcl1	3	3	3	2	2	4	3	7	5	7	8	9	10	11
Plcl2	3	3	3	2	2	0	1	1	0	0	0	0	0	0
Plcxd1	56	52	48	44	37	66	81	54	63	42	50	55	59	63
Plcxd2	611	570	529	488	407	312	556	466	495	543	652	706	760	815
Plcxd3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Plcz1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pld1	975	910	845	780	650	916	930	942	1295	926	1111	1204	1296	1389
Pld2	2256	2106	1955	1805	1504	2075	2328	1950	2485	2021	2425	2627	2829	3032
Pld3	1020	952	884	816	680	854	985	887	1145	937	1124	1218	1312	1406
Pld4	9	8	8	7	6	1	10	1	0	2	2	3	3	3
Pld5	0	0	0	0	0	0	0	3	1	0	0	0	0	0
Pld6	6	6	5	5	4	5	0	0	0	0	0	0	0	0
Pldi	2	1	1	1	1	5	5	20	31	24	29	31	34	36
Plec	43394	40501	37608	34715	28929	28606	20236	26830	28273	32550	39060	42315	45570	48825
Plek	0	0	0	0	0	0	0	0	0	1	1	1	1	2
Plek2	1104	1030	957	883	736	575	577	277	304	241	289	313	337	362
Plekha1	4988	4655	4323	3990	3325	3397	2994	1238	1628	1262	1514	1641	1767	1893
Plekha2	6974	6509	6044	5579	4649	6242	5897	3609	3895	3910	4692	5083	5474	5865
Plekha3	3690	3444	3198	2952	2460	2082	1877	2244	2078	2384	2861	3099	3338	3576
Plekha4	2	1	1	1	1	4	13	10	14	4	5	5	6	6
Plekha5	1611	1504	1396	1289	1074	1655	1638	1192	1480	1240	1488	1612	1736	1860
Plekha6	15	14	13	12	10	12	5	8	11	22	26	29	31	33
Plekha7	4124	3849	3574	3299	2749	2834	2579	2123	2242	2053	2464	2669	2874	3080
Plekha8	1452	1355	1258	1162	968	1059	804	914	945	982	1178	1277	1375	1473
Plekhb1	5	4	4	4	3	0	1	5	3	5	6	7	7	8
Plekhb2	5565	5194	4823	4452	3710	3854	4302	2481	2988	2613	3136	3397	3658	3920
Plekhd1	0	0	0	0	0	0	0	1	8	0	0	0	0	0
Plekhd1os	5	4	4	4	3	0	0	0	0	0	0	0	0	0
Plekhf1	695	648	602	556	463	415	730	345	367	301	361	391	421	452
Plekhf2	1850	1726	1603	1480	1233	1177	1705	1253	1641	1264	1517	1643	1770	1896
Plekhg1	0	0	0	0	0	5	2	0	0	0	0	0	0	0
Plekhg2	1649	1539	1429	1319	1099	1424	1283	1460	1631	1387	1664	1803	1942	2081
Plekhg3	8202	7655	7108	6562	5468	6238	5715	5506	6584	6079	7295	7903	8511	9119
Plekhg4	473	441	410	378	315	381	377	120	121	86	103	112	120	129
Plekhg5	993	927	861	794	662	725	623	1053	1307	896	1075	1165	1254	1344
Plekhg6	51	48	44	41	34	28	68	32	10	12	14	16	17	18
Plekhh1	992	925	859	793	661	660	436	761	759	745	894	969	1043	1118
Plekhh2	564	526	489	451	376	408	611	650	1148	692	830	900	969	1038
Plekhh3	1953	1823	1693	1562	1302	1728	2763	1899	2096	2060	2472	2678	2884	3090
Plekhj1	2927	2731	2536	2341	1951	1855	1854	1464	1345	1229	1475	1598	1721	1844
Plekhm1	2693	2513	2334	2154	1795	2080	2393	1874	2172	1967	2360	2557	2754	2951
Plekhm2	1712	1597	1483	1369	1141	1773	1938	1191	1806	1226	1471	1594	1716	1839
Plekhm3	669	624	580	535	446	455	427	431	590	455	546	592	637	683
Plekhn1	758	707	657	606	505	790	912	867	1279	875	1050	1138	1225	1313
Plekho1	1050	980	910	840	700	762	968	1821	2065	1645	1974	2139	2303	2468
Plekho2	530	494	459	424	353	510	643	745	975	749	899	974	1049	1124
Plekhs1	24	22	21	19	16	31	19	21	51	26	31	34	36	39
Plet1	843	787	731	674	562	620	958	1244	1450	1625	1950	2113	2275	2438
Plet1os	0	0	0	0	0	5	2	21	10	10	12	13	14	15
Plg	0	0	0	0	0	0	0	0	0	2	2	3	3	3
Plgrkt	971	906	841	776	647	624	957	290	370	377	452	490	528	566
Plin1	0	0	0	0	0	0	0	0	0	1	1	1	1	2
Plin2	6929	6467	6005	5543	4619	5229	7261	2225	3164	2765	3318	3595	3871	4148
Plin3	3215	3000	2786	2572	2143	3091	4585	3223	4271	3558	4270	4625	4981	5337
Plin4	11	10	9	8	7	20	8	14	7	9	11	12	13	14
Plin5	0	0	0	0	0	1	0	0	3	0	0	0	0	0
Plk1	12279	11460	10642	9823	8186	7545	6905	7388	6179	7997	9596	10396	11196	11996
Plk2	12150	11340	10530	9720	8100	6331	6479	1217	1254	1242	1490	1615	1739	1863
Plk3	3648	3405	3162	2918	2432	2899	4002	1473	1327	1685	2022	2191	2359	2528
Plk4	8187	7641	7095	6550	5458	5097	5314	6040	6272	6373	7648	8285	8922	9560
Plk5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pllp	17	15	14	13	11	27	30	4	14	13	16	17	18	20
Pln	3	3	3	2	2	0	1	4	1	0	0	0	0	0
Plod1	2916	2722	2527	2333	1944	2051	2052	4345	5166	4274	5129	5556	5984	6411
Plod2	5039	4703	4367	4031	3359	4241	3594	3337	4329	3786	4543	4922	5300	5679
Plod3	7775	7256	6738	6220	5183	5501	4952	6189	6194	6083	7300	7908	8516	9125
Plp1	122	113	105	97	81	153	130	47	97	90	108	117	126	135
Plp2	18908	17647	16387	15126	12605	10470	13428	7119	7493	7354	8825	9560	10296	11031
Plrg1	4880	4554	4229	3904	3253	2930	3620	3163	2964	3176	3811	4129	4446	4764
Pls1	276	258	239	221	184	172	220	45	71	64	77	83	90	96
Pls3	15692	14645	13599	12553	10461	9397	10332	11167	9616	12571	15085	16342	17599	18857
Plscr1	4769	4451	4133	3815	3179	3282	4120	3004	3070	2724	3269	3541	3814	4086
Plscr2	3677	3431	3186	2941	2451	1737	1674	951	1136	1049	1259	1364	1469	1574
Plscr3	2762	2577	2393	2209	1841	1882	1871	1277	1293	1122	1346	1459	1571	1683
Plscr4	231	216	200	185	154	108	183	425	436	366	439	476	512	549
Plscr5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pltp	440	410	381	352	293	440	622	637	996	565	678	735	791	848
Plvap	12	11	10	10	8	15	6	67	77	71	85	92	99	107
Plxdc1	11	10	9	8	7	16	8	9	12	12	14	16	17	18
Plxdc2	2	1	1	1	1	0	0	1	0	1	1	1	1	2
Plxna1	9620	8978	8337	7696	6413	6848	4446	7949	8842	9057	10868	11774	12680	13586
Plxna2	5	4	4	4	3	0	1	0	0	2	2	3	3	3
Plxna3	2180	2034	1889	1744	1453	1595	1504	1239	1456	1599	1919	2079	2239	2399
Plxna4	131	122	113	104	87	55	79	242	217	287	344	373	402	431
Plxna4os1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Plxnb1	7553	7049	6546	6042	5035	5592	4244	3465	4516	3151	3781	4096	4411	4727
Plxnb2	38511	35944	33376	30809	25674	24715	19221	21688	22504	22182	26618	28837	31055	33273
Plxnb3	0	0	0	0	0	2	4	11	24	3	4	4	4	5
Plxnc1	3	3	3	2	2	0	6	2	6	0	0	0	0	0
Plxnd1	831	776	720	665	554	631	668	1831	2011	1648	1978	2142	2307	2472
Pm20d1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pm20d2	48	45	42	38	32	81	69	158	251	126	151	164	176	189
Pmaip1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pmch	29	27	25	23	19	12	17	8	40	27	32	35	38	41
Pmel	30	28	26	24	20	15	30	20	15	20	24	26	28	30
Pmepa1	9771	9120	8468	7817	6514	6584	5718	191	330	127	152	165	178	191
Pmf1	4269	3984	3700	3415	2846	2795	3475	3589	3254	3267	3920	4247	4574	4901
Pmfbp1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Pmis2	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Pml	3825	3570	3315	3060	2550	2808	2903	2433	2932	2920	3504	3796	4088	4380
Pmm1	1497	1397	1297	1198	998	956	1059	658	627	540	648	702	756	810
Pmm2	3053	2849	2646	2442	2035	1677	2139	1490	1535	1557	1868	2024	2180	2336
Pmp2	0	0	0	0	0	0	0	1	0	3	4	4	4	5
Pmp22	681	636	590	545	454	514	846	2988	3357	3323	3988	4320	4652	4985
Pmpca	10358	9667	8977	8286	6905	6262	5703	7953	7165	7873	9448	10235	11022	11810
Pmpcb	6531	6096	5660	5225	4354	4113	4411	4438	4469	4349	5219	5654	6089	6524
Pms1	1068	997	926	854	712	781	838	543	619	586	703	762	820	879
Pms2	2387	2227	2068	1909	1591	1287	1526	1695	1633	1830	2196	2379	2562	2745
Pmvk	2156	2012	1868	1724	1437	2183	2574	1169	1155	958	1150	1245	1341	1437
Pnck	0	0	0	0	0	1	0	0	0	3	4	4	4	5
Pnisr	5184	4838	4493	4147	3456	3954	3975	4602	5842	4643	5572	6036	6500	6965
Pnkd	1367	1275	1184	1093	911	1048	1137	1315	1435	1103	1324	1434	1544	1655
Pnkp	1623	1515	1407	1298	1082	1192	1544	1256	1323	1193	1432	1551	1670	1790
Pnky	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pnldc1	8	7	7	6	5	14	13	5	7	8	10	10	11	12
Pnlip	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pnliprp1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pnliprp2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pnma1	27	25	23	22	18	42	77	40	64	67	80	87	94	101
Pnma2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pnma3	6	6	5	5	4	0	0	0	0	0	0	0	0	0
Pnma5	14	13	12	11	9	8	7	7	8	5	6	7	7	8
Pnmal1	0	0	0	0	0	0	0	0	0	2	2	3	3	3
Pnmal2	0	0	0	0	0	0	0	0	0	10	12	13	14	15
Pnmt	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pnn	11081	10342	9603	8864	7387	7357	6427	7116	7992	7346	8815	9550	10284	11019
Pno1	9051	8448	7844	7241	6034	4502	4788	3092	2432	3082	3698	4007	4315	4623
Pnoc	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pnp	3432	3203	2974	2746	2288	2538	2870	2460	2300	2190	2628	2847	3066	3285
Pnp2	14	13	12	11	9	4	5	8	4	6	7	8	8	9
Pnpla1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pnpla2	4116	3842	3567	3293	2744	2768	3200	2147	2252	2185	2622	2841	3059	3278
Pnpla3	57	53	49	46	38	66	46	9	6	3	4	4	4	5
Pnpla5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pnpla6	2979	2780	2582	2383	1986	2090	1745	2052	2178	2039	2447	2651	2855	3059
Pnpla7	914	853	792	731	609	691	625	773	1070	793	952	1031	1110	1190
Pnpla8	2049	1912	1776	1639	1366	1513	1987	1548	1791	1762	2114	2291	2467	2643
Pnpo	1379	1287	1195	1103	919	935	1144	748	914	714	857	928	1000	1071
Pnpt1	4997	4663	4330	3997	3331	3328	3303	2715	2988	2972	3566	3864	4161	4458
Pnrc1	2826	2638	2449	2261	1884	2303	3321	4445	5738	4051	4861	5266	5671	6077
Pnrc2	4053	3783	3513	3242	2702	2782	4521	2719	3549	2839	3407	3691	3975	4259
Poc1a	1299	1212	1126	1039	866	922	1146	991	976	923	1108	1200	1292	1385
Poc1b	1680	1568	1456	1344	1120	1109	1120	978	953	910	1092	1183	1274	1365
Poc5	1200	1120	1040	960	800	1017	990	703	871	838	1006	1089	1173	1257
Podn	2	1	1	1	1	6	0	2	4	4	5	5	6	6
Podnl1	543	507	471	434	362	448	337	122	76	104	125	135	146	156
Podxl	15219	14204	13190	12175	10146	8909	6821	11842	11068	13068	15682	16988	18295	19602
Podxl2	2	1	1	1	1	0	1	0	0	2	2	3	3	3
Pof1b	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Pofut1	4776	4458	4139	3821	3184	3382	3000	5434	6083	5290	6348	6877	7406	7935
Pofut2	3230	3014	2799	2584	2153	2053	2009	2416	2264	2395	2874	3114	3353	3593
Pogk	5607	5233	4859	4486	3738	3560	3517	7045	9384	7345	8814	9549	10283	11018
Poglut1	4437	4141	3845	3550	2958	3060	3189	3090	3134	3028	3634	3936	4239	4542
Pogz	4401	4108	3814	3521	2934	3007	3365	4457	5144	4993	5992	6491	6990	7490
Pola1	6570	6132	5694	5256	4380	4107	3759	4048	4405	4339	5207	5641	6075	6509
Pola2	9492	8859	8226	7594	6328	6312	7477	5317	5405	5300	6360	6890	7420	7950
Polb	1814	1693	1572	1451	1209	1173	1391	651	770	641	769	833	897	962
Pold1	10530	9828	9126	8424	7020	7662	7473	9053	8958	8086	9703	10512	11320	12129
Pold2	9119	8511	7903	7295	6079	6015	6224	6222	5831	5449	6539	7084	7629	8174
Pold3	4433	4137	3842	3546	2955	2998	3006	2983	3375	2837	3404	3688	3972	4256
Pold4	155	144	134	124	103	93	90	51	56	55	66	72	77	83
Poldip2	7619	7111	6603	6095	5079	4980	5724	4883	4780	4606	5527	5988	6448	6909
Poldip3	8136	7594	7051	6509	5424	5550	5965	5544	5228	5671	6805	7372	7939	8507
Pole	12996	12130	11263	10397	8664	7524	6989	9073	9436	9223	11068	11990	12912	13835
Pole2	2628	2453	2278	2102	1752	1697	1822	2248	2147	2235	2682	2906	3129	3353
Pole3	2721	2540	2358	2177	1814	1832	2078	2245	2012	2165	2598	2815	3031	3248
Pole4	3341	3118	2895	2672	2227	2372	2514	2425	2336	2139	2567	2781	2995	3209
Polg	6638	6195	5753	5310	4425	4374	3349	3778	3570	3837	4604	4988	5372	5756
Polg2	389	363	337	311	259	351	408	390	336	352	422	458	493	528
Polh	3180	2968	2756	2544	2120	1817	1539	1759	1639	1978	2374	2571	2769	2967
Poli	1311	1224	1136	1049	874	968	1136	771	995	834	1001	1084	1168	1251
Polk	1281	1196	1110	1025	854	932	1198	693	1020	876	1051	1139	1226	1314
Poll	1692	1579	1466	1354	1128	1358	1300	850	1025	793	952	1031	1110	1190
Polm	3081	2876	2670	2465	2054	2384	2707	2547	2727	2321	2785	3017	3249	3482
Poln	38	35	33	30	25	43	16	45	41	46	55	60	64	69
Polq	1866	1742	1617	1493	1244	1037	678	906	861	1042	1250	1355	1459	1563
Polr1a	10046	9376	8706	8036	6697	5267	4030	5046	4921	5434	6521	7064	7608	8151
Polr1b	5742	5359	4976	4594	3828	2857	2666	3174	3240	3442	4130	4475	4819	5163
Polr1c	4046	3776	3506	3236	2697	2764	3324	2920	2667	2507	3008	3259	3510	3761
Polr1d	7100	6626	6153	5680	4733	4394	4850	4585	4562	4440	5328	5772	6216	6660
Polr1e	2100	1960	1820	1680	1400	1064	1003	959	851	939	1127	1221	1315	1409
Polr2a	36351	33928	31504	29081	24234	22278	19907	26288	28356	30516	36619	39671	42722	45774
Polr2b	13226	12344	11462	10580	8817	6938	6684	8637	7893	8919	10703	11595	12487	13379
Polr2c	5777	5391	5006	4621	3851	3810	3947	3191	2946	2775	3330	3608	3885	4163
Polr2d	2474	2309	2144	1979	1649	1434	1510	1584	1128	1296	1555	1685	1814	1944
Polr2e	7043	6573	6104	5634	4695	4618	5348	5343	4380	4840	5808	6292	6776	7260
Polr2f	7568	7063	6559	6054	5045	4879	5223	4885	3907	4160	4992	5408	5824	6240
Polr2g	3449	3219	2989	2759	2299	2374	2398	1269	1274	1306	1567	1698	1828	1959
Polr2h	2193	2047	1901	1754	1462	1295	1549	911	964	950	1140	1235	1330	1425
Polr2i	516	482	447	413	344	338	317	281	290	309	371	402	433	464
Polr2j	2537	2367	2198	2029	1691	1740	1875	1706	1654	1604	1925	2085	2246	2406
Polr2k	951	888	824	761	634	792	728	644	595	545	654	709	763	818
Polr2l	1863	1739	1615	1490	1242	1345	1383	1862	1441	1379	1655	1793	1931	2069
Polr2m	17831	16642	15453	14264	11887	10737	11340	9929	9289	9683	11620	12588	13556	14525
Polr3a	2990	2790	2591	2392	1993	1843	1553	1855	1843	2075	2490	2698	2905	3113
Polr3b	4557	4253	3949	3646	3038	2399	2489	2585	2335	2710	3252	3523	3794	4065
Polr3c	4182	3903	3624	3346	2788	2533	3125	2468	2864	2632	3158	3422	3685	3948
Polr3d	3482	3249	3017	2785	2321	2242	2237	1870	1813	1962	2354	2551	2747	2943
Polr3e	3342	3119	2896	2674	2228	2229	2436	1353	1516	1245	1494	1619	1743	1868
Polr3f	3177	2965	2753	2542	2118	1750	1573	2098	1969	2009	2411	2612	2813	3014
Polr3g	2183	2037	1892	1746	1455	1121	1065	1144	1040	1151	1381	1496	1611	1727
Polr3gl	267	249	231	214	178	220	273	264	440	285	342	371	399	428
Polr3h	2757	2573	2389	2206	1838	1678	1911	1188	1198	1066	1279	1386	1492	1599
Polr3k	1988	1855	1723	1590	1325	1276	1438	1574	1535	1452	1742	1888	2033	2178
Polrmt	2322	2167	2012	1858	1548	1743	1594	1931	1853	1854	2225	2410	2596	2781
Pom121	17637	16461	15285	14110	11758	10238	6618	9750	9107	10216	12259	13281	14302	15324
Pom121l12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pom121l2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pomc	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pomgnt1	5225	4876	4528	4180	3483	3247	2906	3026	2642	2883	3460	3748	4036	4325
Pomgnt2	942	879	816	754	628	793	572	689	579	627	752	815	878	941
Pomk	1383	1291	1199	1106	922	1002	1054	800	1051	758	910	985	1061	1137
Pomp	6288	5869	5450	5030	4192	4007	4264	4195	3302	3904	4685	5075	5466	5856
Pomt1	1898	1771	1645	1518	1265	1436	1551	1824	2151	1835	2202	2386	2569	2753
Pomt2	1859	1735	1611	1487	1239	1348	1292	1250	1459	1279	1535	1663	1791	1919
Pon1	3	3	3	2	2	4	3	1	0	0	0	0	0	0
Pon2	4335	4046	3757	3468	2890	2923	3150	1903	2135	2032	2438	2642	2845	3048
Pon3	1395	1302	1209	1116	930	1114	868	439	586	512	614	666	717	768
Pop1	10743	10027	9311	8594	7162	5011	5116	3976	3264	4064	4877	5283	5690	6096
Pop4	1068	997	926	854	712	627	782	665	785	607	728	789	850	911
Pop5	2172	2027	1882	1738	1448	1211	1351	1285	1003	1172	1406	1524	1641	1758
Pop7	1479	1380	1282	1183	986	847	926	703	633	676	811	879	946	1014
Popdc2	6	6	5	5	4	3	5	0	0	1	1	1	1	2
Popdc3	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Por	12068	11263	10459	9654	8045	9193	9038	9629	10401	9602	11522	12483	13443	14403
Porcn	702	655	608	562	468	836	1206	160	220	124	149	161	174	186
Postn	276	258	239	221	184	110	95	18	37	12	14	16	17	18
Pot1a	1323	1235	1147	1058	882	918	938	790	963	812	974	1056	1137	1218
Pot1b	450	420	390	360	300	319	300	298	310	297	356	386	416	446
Poteg	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pou1f1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pou2af1	0	0	0	0	0	2	1	6	11	1	1	1	1	2
Pou2f1	2312	2157	2003	1849	1541	1138	943	1531	1831	2076	2491	2699	2906	3114
Pou2f2	6	6	5	5	4	13	8	14	15	15	18	20	21	23
Pou2f3	5	4	4	4	3	3	8	16	15	4	5	5	6	6
Pou3f1	0	0	0	0	0	0	0	0	0	1	1	1	1	2
Pou3f2	0	0	0	0	0	0	0	0	0	1	1	1	1	2
Pou3f3	0	0	0	0	0	0	0	0	0	3	4	4	4	5
Pou3f4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pou4f1	723	675	627	578	482	531	388	406	499	411	493	534	575	617
